Predicted Passengers,Source Airport,Destination Airport,Quarter Year,Largest Carrier,Predicted Fare,carrier_lg,Revenue
72.2,MDW,TUL,2024.25,WN,187.70249999999984,WN,13552.12049999999
590.12,MDW,FLL,2024.25,WN,209.3172,WN,123522.26606400001
193.73,MDW,LGB,2024.25,WN,206.6387999999998,WN,40032.13472399996
6.63,MDW,EWR,2024.25,WN,223.33430000000007,WN,1480.7064090000003
13.94,MDW,TYS,2024.25,DL,257.30429999999996,DL,3586.821941999999
76.68,MDW,ELP,2024.25,WN,231.57359999999963,WN,17757.063647999974
18.34,MDW,XNA,2024.25,DL,172.03900000000002,DL,3155.1952600000004
166.23,MDW,DTW,2024.25,WN,189.3969999999999,WN,31483.46330999998
34.51,MDW,DSM,2024.25,WN,180.4798,WN,6228.357898
4.83,MEM,AZA,2024.25,G4,255.24169999999984,G4,1232.8174109999993
8.24,MDW,SYR,2024.25,DL,184.1244,DL,1517.185056
27.03,MDW,GSP,2024.25,WN,199.52210000000005,WN,5393.082363000001
891.87,MCI,LAX,2024.25,WN,213.94220000000004,WN,190808.62991400005
17.14,MHT,CHS,2024.25,WN,255.6715000000002,WN,4382.209510000003
19.46,MHT,CMH,2024.25,WN,276.05999999999966,WN,5372.127599999993
12.96,MSN,OAK,2024.25,DL,249.7987000000002,DL,3237.391152000003
14.59,LAS,ISP,2024.25,WN,226.87880000000024,WN,3310.1616920000033
137.76,BDL,IAD,2024.25,UA,225.2630000000002,UA,31032.230880000025
620.18,LAS,IAD,2024.25,UA,353.64739999999966,UA,219325.04453199977
165.32,MSN,SFO,2024.25,UA,328.54820000000007,UA,54315.58842400001
20.87,LAS,HPN,2024.25,DL,384.18159999999983,DL,8017.869991999997
878.83,LAS,FLL,2024.25,NK,234.40750000000023,NK,206004.34322500022
38.83,BDL,HOU,2024.25,WN,223.1156000000001,WN,8663.578748000004
25.19,MSN,SJC,2024.25,UA,315.16820000000047,UA,7939.086958000013
3771.45,BOS,MCO,2024.25,B6,206.0230999999999,B6,777005.8204949996
19.81,MSN,SWF,2024.25,DL,105.8936999999999,DL,2097.754196999998
219.87,JFK,SRQ,2024.25,B6,195.58440000000007,B6,43003.14202800002
286.95,BDL,DCA,2024.25,AA,225.63119999999992,AA,64744.872839999975
334.7,BOS,MCI,2024.25,WN,258.96329999999966,WN,86675.01650999988
493.77,JFK,PDX,2024.25,DL,319.8703,DL,157942.35803099998
476.01,MSY,BWI,2024.25,WN,222.57010000000028,WN,105945.59330100013
89.58,JFK,RIC,2024.25,DL,209.22740000000027,DL,18742.590492000025
751.38,MSY,DCA,2024.25,WN,226.5427000000001,WN,170219.6539260001
638.37,BOS,MSY,2024.25,B6,231.5871999999999,B6,147838.32086399995
8.3,BDL,BUR,2024.25,WN,370.8622999999997,WN,3078.157089999998
754.04,JFK,RDU,2024.25,DL,169.52320000000012,DL,127827.27372800009
65.67,JFK,PWM,2024.25,DL,258.0564000000001,DL,16946.563788000007
289.54,JFK,PSP,2024.25,B6,325.08009999999945,B6,94123.69215399984
347.67,JFK,SMF,2024.25,B6,242.42650000000015,B6,84284.42125500005
184.84,JFK,PIT,2024.25,DL,200.4805,DL,37056.81562
18.04,MSY,HPN,2024.25,DL,234.6893999999998,DL,4233.7967759999965
1567.07,JFK,PHX,2024.25,AA,301.45459999999946,AA,472400.46002199914
296.46,BOS,MYR,2024.25,NK,133.80820000000014,NK,39668.77897200004
751.44,MSY,EWR,2024.25,UA,210.3503999999999,UA,158065.70457599993
253.59,MSY,IAD,2024.25,UA,234.23910000000032,UA,59400.69336900008
1910.71,LAS,JFK,2024.25,DL,402.5995,DL,769250.8906449999
2953.44,LAS,LAX,2024.25,WN,135.99899999999985,WN,401664.88655999955
18.0,BUF,OAK,2024.25,WN,290.4731000000004,WN,5228.5158000000065
315.74,AZA,FSD,2024.25,G4,132.55779999999973,G4,41853.79977199992
712.88,JAX,EWR,2024.25,UA,206.43509999999995,UA,147163.45408799997
980.66,OAK,SEA,2024.25,WN,164.6871999999998,WN,161502.14955199978
27.93,BOS,OAK,2024.25,WN,288.5389,WN,8058.891477
1354.58,JFK,PBI,2024.25,B6,207.44110000000023,B6,280995.5652380003
495.35,MSY,JFK,2024.25,DL,232.07659999999956,DL,114959.14380999979
12.21,JFK,TUL,2024.25,AA,340.2403000000003,AA,4154.334063000004
716.0,MSP,DCA,2024.25,DL,268.4547999999996,DL,192213.6367999997
1315.9,LAS,BUR,2024.25,WN,157.2978999999999,WN,206988.3066099999
24.23,LAS,AZA,2024.25,G4,95.70170000000002,G4,2318.8521910000004
828.47,MSP,EWR,2024.25,DL,249.28030000000012,DL,206521.2501410001
405.62,BOS,MDW,2024.25,WN,158.66470000000004,WN,64357.575614000016
109.69,MSN,LGA,2024.25,DL,341.58760000000046,DL,37468.74384400005
590.61,BDL,FLL,2024.25,B6,184.9812999999999,B6,109251.80559299994
16.15,MSP,HPN,2024.25,DL,317.7893000000003,DL,5132.297195000005
2060.62,BOS,MIA,2024.25,AA,237.5500999999997,AA,489500.4870619994
1203.88,JFK,TPA,2024.25,DL,179.72670000000014,DL,216369.3795960002
229.41,MSP,IAD,2024.25,UA,238.98179999999985,UA,54824.814737999965
182.64,JFK,SYR,2024.25,B6,148.37500000000014,B6,27099.210000000025
172.56,BOS,MEM,2024.25,AA,245.98159999999996,AA,42446.58489599999
10.21,MSP,ISP,2024.25,WN,243.52829999999977,WN,2486.423942999998
14.23,JFK,STL,2024.25,AA,286.1799,AA,4072.3399769999996
235.03,MSP,JFK,2024.25,DL,290.0290999999998,DL,68165.53937299995
1033.32,LAS,BWI,2024.25,WN,235.36539999999977,WN,243207.77512799975
459.06,MSP,BWI,2024.25,DL,223.0156,DL,102377.54133600001
640.47,LAS,DCA,2024.25,AA,303.33530000000053,AA,194277.15959100035
2037.45,LAS,EWR,2024.25,UA,329.5795999999999,UA,671501.9560199998
65.52,JFK,TUS,2024.25,AA,408.4085000000003,AA,26758.924920000016
0.0,JFK,PHF,2024.25,AA,266.0907000000001,AA,0.0
13.75,MSY,ISP,2024.25,WN,239.2109,WN,3289.149875
156.39,JFK,RNO,2024.25,B6,295.61869999999954,B6,46231.808492999924
165.32,MEM,SFO,2024.25,AA,328.54820000000007,AA,54315.58842400001
834.51,MCO,IAD,2024.25,UA,208.25610000000012,UA,173791.7980110001
2513.91,MCO,DCA,2024.25,AA,170.8012000000001,AA,429378.84469200025
47.04,BHM,SNA,2024.25,AA,404.98180000000025,AA,19050.343872000012
25.57,MEM,SJC,2024.25,AA,315.16820000000047,AA,8058.8508740000125
237.37,BHM,TPA,2024.25,WN,210.2626,WN,49910.033362
487.02,MDW,BNA,2024.25,WN,180.532,WN,87922.69464
246.0,MCI,BWI,2024.25,WN,254.31860000000017,WN,62562.37560000004
102.06,MDW,CVG,2024.25,WN,172.93390000000014,WN,17649.633834000015
977.24,MDW,DEN,2024.25,WN,179.30610000000004,WN,175225.09316400005
221.38,MEM,EWR,2024.25,UA,248.52549999999985,UA,55018.57518999997
586.08,MDW,DCA,2024.25,WN,172.7528000000003,WN,101246.96102400018
150.45,MEM,FLL,2024.25,G4,216.91569999999973,G4,32634.967064999957
100.23,MCO,OAK,2024.25,WN,283.2800999999999,WN,28393.16442299999
945.91,MDW,DAL,2024.25,WN,184.23699999999985,WN,174271.62066999986
8.84,MEM,HPN,2024.25,DL,269.0847999999997,DL,2378.7096319999973
29.37,MEM,IAD,2024.25,DL,260.8153999999997,DL,7660.148297999992
426.35,MEM,LGA,2024.25,DL,247.99689999999975,DL,105733.4783149999
852.88,BNA,TPA,2024.25,WN,192.03680000000017,WN,163784.34598400013
322.99,MDW,CMH,2024.25,WN,179.04340000000005,WN,57829.22776600002
1.09,MEM,ISP,2024.25,WN,295.93659999999966,WN,322.57089399999967
210.66,MDW,CLE,2024.25,WN,179.45940000000002,WN,37804.917204000005
21.0,MEM,JFK,2024.25,AA,253.92059999999995,AA,5332.332599999999
611.05,MDW,BWI,2024.25,WN,184.35520000000005,WN,112650.24496000003
61.49,MDW,BUR,2024.25,WN,269.58269999999976,WN,16576.640222999988
2226.64,MCO,BWI,2024.25,WN,177.01789999999994,WN,394155.1368559998
18.35,MEM,SWF,2024.25,DL,105.8936999999999,DL,1943.1493949999983
413.62,MCI,TPA,2024.25,WN,245.94210000000007,WN,101726.57140200003
22.64,BNA,SWF,2024.25,AA,126.22559999999996,AA,2857.7475839999993
48.7,MEM,PIE,2024.25,G4,102.72010000000004,G4,5002.468870000002
54.53,BOI,AZA,2024.25,G4,109.07150000000006,G4,5947.668895000003
217.34,BOI,BUR,2024.25,WN,161.62260000000023,WN,35127.05588400005
279.36,JFK,ROC,2024.25,B6,173.93130000000002,B6,48589.44796800001
993.89,MSP,TPA,2024.25,DL,212.4879999999999,DL,211189.69831999988
1541.71,JFK,SAN,2024.25,DL,307.76309999999984,DL,474481.44890099973
786.32,MSP,LGA,2024.25,DL,308.5709000000002,DL,242635.47008800018
1164.59,JFK,SLC,2024.25,DL,391.9714999999998,DL,456486.08918499976
45.41,MSP,OAK,2024.25,WN,244.6839999999999,WN,11111.100439999995
115.87,JFK,SJC,2024.25,AS,276.6217,AS,32052.156379
3565.02,JFK,SFO,2024.25,DL,401.5489999999996,DL,1431530.2159799985
2914.31,MSP,PHX,2024.25,DL,231.12639999999993,DL,673573.9787839998
335.64,BOS,MKE,2024.25,DL,194.3932999999999,DL,65246.167211999964
901.54,MSP,SFO,2024.25,DL,315.0819999999999,DL,284059.0262799999
1487.07,JFK,SEA,2024.25,DL,289.7189000000001,DL,430832.2846230001
415.03,JFK,SAV,2024.25,B6,181.0781000000004,B6,75152.84384300017
368.29,JFK,SAT,2024.25,DL,213.07309999999973,DL,78472.6919989999
197.33,BDL,BWI,2024.25,WN,205.15810000000016,WN,40483.847873000035
129.98,MSP,SJC,2024.25,DL,353.26669999999956,DL,45917.60566599994
989.91,BOS,MSP,2024.25,DL,245.1974000000004,DL,242723.3582340004
103.05,MSP,SWF,2024.25,DL,105.8936999999999,DL,10912.345784999989
2648.33,MIA,EWR,2024.25,UA,218.14170000000027,UA,577711.2083610008
176.64,LGA,PWM,2024.25,DL,232.8105999999999,DL,41123.66438399998
216.03,BHM,DAL,2024.25,WN,211.60449999999992,WN,45712.920134999986
237.15,MEM,PHX,2024.25,AA,295.07009999999997,AA,69975.87421499999
204.1,MEM,MIA,2024.25,AA,263.87239999999997,AA,53856.35683999999
121.93,MDW,BDL,2024.25,WN,223.19650000000036,WN,27214.349245000045
159.99,MCO,SJC,2024.25,WN,314.7276000000003,WN,50353.268724000045
20.88,BHM,SWF,2024.25,AA,105.8936999999999,AA,2211.060455999998
977.4,MCO,SFO,2024.25,UA,362.54900000000055,UA,354355.39260000054
14.3,MEM,OAK,2024.25,WN,245.63890000000015,WN,3512.6362700000022
1322.06,MCO,PHX,2024.25,AA,286.1912999999998,AA,378362.0700779997
0.22,LGB,EWR,2024.25,AA,842.5135999999999,AA,185.35299199999997
531.11,BOS,CHS,2024.25,B6,221.53749999999997,B6,117660.78162499999
6.87,BOS,PHF,2024.25,AA,265.86070000000024,AA,1826.4630090000016
39.71,LGB,DCA,2024.25,B6,234.82460000000015,B6,9324.884866000006
13.28,ORF,PIE,2024.25,G4,72.33910000000002,G4,960.6632480000002
410.7,HOU,DCA,2024.25,WN,214.12870000000015,WN,87942.65709000007
30.09,BUR,DCA,2024.25,WN,318.30690000000004,WN,9577.854621
290.42,ORF,SAN,2024.25,DL,343.0546000000002,DL,99629.91693200007
1266.73,MDW,PHX,2024.25,WN,201.75590000000005,WN,255570.25120700008
258.47,HOU,FLL,2024.25,WN,206.66929999999985,WN,53417.81397099997
197.51,ORF,SEA,2024.25,AA,288.13669999999973,AA,56909.87961699995
7.41,HOU,EWR,2024.25,WN,314.9035000000005,WN,2333.434935000004
276.16,ORF,TPA,2024.25,AA,168.76430000000022,AA,46605.94908800007
0.52,PAE,BUR,2024.25,AS,219.71810000000005,AS,114.25341200000003
19.84,GSP,SWF,2024.25,AA,105.8936999999999,AA,2100.9310079999977
547.69,HOU,BWI,2024.25,WN,210.72890000000007,WN,115414.11124100005
25.04,BUR,EWR,2024.25,UA,312.2615999999997,UA,7819.030463999992
333.72,GSP,LGA,2024.25,DL,208.97800000000032,DL,69740.13816000012
131.74,PAE,LAX,2024.25,AS,185.22340000000025,AS,24401.330716000037
486.28,AUS,BWI,2024.25,WN,249.0438999999997,WN,121105.06769199985
418.96,HOU,BNA,2024.25,WN,211.13100000000009,WN,88455.44376000004
7.04,PAE,OAK,2024.25,AS,99.87489999999988,AS,703.1192959999992
231.69,PDX,IAD,2024.25,UA,365.9641999999996,UA,84790.2454979999
388.04,GSO,LGA,2024.25,DL,198.0699999999999,DL,76859.08279999997
1028.39,AUS,BOS,2024.25,DL,237.8320000000002,DL,244584.0504800002
952.85,PHL,SFO,2024.25,AA,348.9104000000001,AA,332459.2746400001
67.8,PHL,OAK,2024.25,WN,226.3011000000001,WN,15343.214580000007
35.77,GRR,LGB,2024.25,WN,255.27150000000012,WN,9131.061555000006
192.84,GRR,LGA,2024.25,DL,216.92830000000012,DL,41832.453372000025
1515.53,ATL,TPA,2024.25,DL,198.16409999999993,DL,300323.6384729999
144.83,GRR,LAX,2024.25,DL,366.4945000000005,DL,53079.39843500008
943.77,PHL,PHX,2024.25,AA,365.8479000000002,AA,345276.2725830002
64.25,HOU,BUR,2024.25,WN,255.5977,WN,16422.152225
8.43,GRR,JFK,2024.25,DL,224.91240000000008,DL,1896.0115320000007
12.81,BUR,FLL,2024.25,WN,313.2401000000002,WN,4012.6056810000027
18.46,GSO,SWF,2024.25,DL,105.8936999999999,DL,1954.7977019999983
0.89,MHT,LGB,2024.25,AA,258.24490000000037,AA,229.83796100000032
15.98,MHT,MCI,2024.25,WN,311.3139999999997,WN,4974.797719999995
1.68,LGB,SFO,2024.25,B6,173.0567000000001,B6,290.73525600000016
59.7,LGB,SEA,2024.25,B6,166.4407000000001,B6,9936.509790000007
457.83,MHT,MCO,2024.25,WN,190.03480000000008,WN,87003.63248400003
13.95,LGB,SDF,2024.25,WN,254.2272999999998,WN,3546.470834999997
30.56,LGB,SAT,2024.25,AA,224.85710000000023,AA,6871.632976000007
4.58,BHM,ISP,2024.25,WN,259.1912,WN,1187.0956959999999
63.27,MHT,MDW,2024.25,WN,236.11989999999977,WN,14939.306072999987
282.19,BOI,SNA,2024.25,WN,183.5279000000003,WN,51789.73810100008
0.25,ISP,SMF,2024.25,WN,571.8055999999996,WN,142.9513999999999
160.08,OKC,SFO,2024.25,UA,328.54820000000007,UA,52593.995856000016
12.66,BUR,RIC,2024.25,AA,315.7452999999997,AA,3997.3354979999963
0.07,BUR,HPN,2024.25,DL,303.1491999999998,DL,21.220443999999986
83.65,BUR,GEG,2024.25,WN,262.30430000000024,WN,21941.75469500002
247.21,PAE,SFO,2024.25,AS,173.01619999999994,AS,42771.33480199999
5.76,GSP,ISP,2024.25,AA,210.68860000000012,AA,1213.5663360000005
14.9,GSP,IAD,2024.25,UA,321.7320000000004,UA,4793.806800000007
21.11,PAE,SJC,2024.25,AS,221.7672999999998,AS,4681.507702999996
10.7,GSP,HPN,2024.25,DL,235.74850000000032,DL,2522.508950000003
165.97,AUS,BUR,2024.25,WN,238.14810000000045,WN,39525.44015700008
138.86,PAE,SNA,2024.25,AS,216.5782999999999,AS,30074.06273799999
0.11,PAE,ONT,2024.25,UA,322.45519999999993,UA,35.470071999999995
224.03,GSP,EWR,2024.25,UA,212.43180000000012,UA,47591.09615400003
145.3,GSP,DCA,2024.25,AA,255.5062,AA,37125.05086
138.72,PDX,BWI,2024.25,AS,348.75840000000034,AS,48379.76524800005
126.63,GSP,BWI,2024.25,DL,195.59110000000027,DL,24767.70099300003
327.48,PDX,DCA,2024.25,AS,357.3750999999998,AS,117033.19774799995
14.44,GSP,JFK,2024.25,AA,237.51740000000015,AA,3429.7512560000023
179.24,BOI,SJC,2024.25,AS,206.29450000000023,AS,36976.22618000004
9.55,GSO,JFK,2024.25,AA,211.4317,AA,2019.172735
76.89,PHL,SJC,2024.25,AA,318.5816000000003,AA,24495.739224000026
66.8,HOU,PDX,2024.25,WN,247.47169999999977,WN,16531.109559999983
190.5,BUF,ORD,2024.25,AA,215.84340000000017,AA,41118.167700000035
288.21,ORD,SAV,2024.25,UA,271.5727999999996,UA,78269.99668799987
1079.65,AUS,EWR,2024.25,UA,264.93130000000014,UA,286033.07804500015
1408.1,ORD,RSW,2024.25,AA,250.27399999999972,AA,352410.8193999996
109.36,HOU,ONT,2024.25,WN,271.4565000000001,WN,29686.48284000001
206.91,ORD,SDF,2024.25,AA,207.54070000000007,AA,42942.246237000014
121.56,HOU,OMA,2024.25,WN,212.2141,WN,25796.745996
1573.33,ORD,SEA,2024.25,AS,229.89249999999976,AS,361696.7670249996
285.63,HOU,OKC,2024.25,WN,182.5178999999998,WN,52132.58777699994
209.16,BUF,PHX,2024.25,WN,271.3613999999999,WN,56757.95042399997
2393.3,ORD,SFO,2024.25,UA,318.13509999999957,UA,761392.734829999
612.51,HOU,PHX,2024.25,WN,214.75480000000007,WN,131539.46254800004
496.38,ORD,SAT,2024.25,AA,264.07249999999965,AA,131080.30754999982
126.9,HOU,PIT,2024.25,WN,240.91519999999971,WN,30572.138879999966
784.98,ORD,RDU,2024.25,AA,223.77319999999972,AA,175657.48653599978
50.15,HOU,SFO,2024.25,WN,249.9341999999997,WN,12534.200129999985
81.66,HOU,SEA,2024.25,WN,272.2112999999996,WN,22228.774757999967
102.05,AUS,HOU,2024.25,WN,211.60870000000017,WN,21594.66783500002
171.31,BUF,MIA,2024.25,DL,205.60309999999976,DL,35221.86706099996
222.56,ORD,PNS,2024.25,UA,258.4268999999998,UA,57515.49086399996
110.35,HOU,SDF,2024.25,WN,213.06460000000015,WN,23511.678610000017
125.08,HOU,SAT,2024.25,WN,203.2999000000001,WN,25428.75149200001
280.27,HOU,SAN,2024.25,WN,253.79160000000024,WN,71130.17173200006
205.64,ORD,ROC,2024.25,UA,230.81759999999989,UA,47465.33126399997
54.55,HOU,RIC,2024.25,WN,230.0377000000001,WN,12548.556535000003
356.94,ORD,RIC,2024.25,AA,235.66379999999975,AA,84117.83677199991
15.26,MHT,SAN,2024.25,WN,374.2344000000001,WN,5710.816944000002
8.74,HOU,ISP,2024.25,WN,292.9627000000001,WN,2560.493998000001
16.62,GRR,ISP,2024.25,WN,247.10009999999963,WN,4106.803661999994
0.78,HOU,PHF,2024.25,DL,332.88160000000045,DL,259.64764800000034
1300.63,ORD,SAN,2024.25,UA,307.5104,UA,399957.25155200006
23.34,GRR,IAD,2024.25,UA,227.17800000000017,UA,5302.334520000004
32.21,ATL,SWF,2024.25,AA,84.52459999999992,AA,2722.5373659999977
14.5,GRR,HPN,2024.25,DL,230.1805,DL,3337.61725
41.25,BUR,MCO,2024.25,WN,314.9173999999999,WN,12990.342749999994
1651.33,PHL,TPA,2024.25,AA,202.3175999999999,AA,334093.1224079998
35.41,GRR,ONT,2024.25,WN,332.7919999999998,WN,11784.164719999992
8.05,PHF,TPA,2024.25,AA,306.6880999999997,AA,2468.8392049999975
250.32,BUR,JFK,2024.25,B6,271.3974000000002,B6,67936.19716800004
9.45,PHF,SEA,2024.25,AA,399.41749999999985,AA,3774.495374999998
658.63,PDX,OAK,2024.25,WN,174.8902000000002,WN,115187.93242600013
2.99,GSO,ISP,2024.25,AA,240.1373,AA,718.0105270000001
11.11,BUR,IAD,2024.25,UA,340.8282000000002,UA,3786.6013020000023
985.13,PDX,SFO,2024.25,AS,210.6009999999999,AS,207469.36312999993
76.95,HOU,PHL,2024.25,WN,236.95250000000024,WN,18233.49487500002
6.96,GSO,HPN,2024.25,AA,225.11669999999995,AA,1566.8122319999998
198.45,GSO,EWR,2024.25,UA,191.7768999999997,UA,38058.12580499994
240.8,GRR,TPA,2024.25,DL,201.7529,DL,48582.098320000005
93.04,GRR,SWF,2024.25,DL,105.8936999999999,DL,9852.34984799999
12.21,PHF,MCO,2024.25,AA,273.82599999999985,AA,3343.4154599999983
24.04,BUR,ICT,2024.25,WN,297.84319999999985,WN,7160.1505279999965
49.94,GRR,SNA,2024.25,DL,388.6817999999999,DL,19410.769091999995
6.99,PHF,SAN,2024.25,AA,432.05120000000016,AA,3020.037888000001
275.14,GRR,PIE,2024.25,G4,116.7449000000002,G4,32121.191786000054
210.58,GRR,PHX,2024.25,AA,293.5336999999997,AA,61812.326545999946
8.91,HOU,IAD,2024.25,WN,282.5020999999998,WN,2517.093710999998
175.97,HOU,IND,2024.25,WN,236.08479999999963,WN,41543.84225599994
0.04,ISP,SJC,2024.25,WN,440.23280000000005,WN,17.609312000000003
53.84,HOU,ORF,2024.25,WN,236.2896000000002,WN,12721.832064000011
903.54,PDX,SJC,2024.25,AS,189.60890000000015,AS,171319.22550600013
404.81,LGB,SJC,2024.25,B6,153.946,B6,62318.88026
54.04,BUR,LGA,2024.25,AA,231.4185000000003,AA,12505.855740000017
17.49,BHM,JFK,2024.25,DL,325.2015000000001,DL,5687.774235000002
172.36,LGA,SAN,2024.25,AA,305.8369999999998,AA,52714.06531999997
119.67,LGA,TUS,2024.25,AA,387.4286,AA,46363.580562
785.08,MIA,BNA,2024.25,AA,200.8001,AA,157644.142508
148.57,LGA,ROC,2024.25,DL,198.8020000000003,DL,29536.013140000043
64.02,LGA,RNO,2024.25,UA,312.2859999999997,UA,19992.54971999998
924.61,MIA,BWI,2024.25,AA,189.95629999999983,AA,175635.49454299983
389.91,LGA,RIC,2024.25,DL,214.9577999999999,DL,83814.19579799997
1506.35,MIA,DCA,2024.25,AA,243.7036000000003,AA,367102.91786000045
1266.66,LGA,RDU,2024.25,DL,188.24470000000008,DL,238442.03170200012
2.11,MHT,SNA,2024.25,DL,413.56999999999994,DL,872.6326999999998
141.03,LGA,SFO,2024.25,UA,356.57679999999993,UA,50288.02610399999
113.15,LGA,SJC,2024.25,WN,229.40949999999975,WN,25957.684924999972
8.73,MHT,SMF,2024.25,WN,367.6677000000002,WN,3209.7390210000017
235.43,LGA,SAT,2024.25,WN,238.81210000000033,WN,56223.53270300008
518.62,BOS,CLE,2024.25,B6,191.06110000000015,B6,99088.10768200007
161.24,LGA,TUL,2024.25,AA,325.09849999999983,AA,52418.88213999997
5.57,MHT,SEA,2024.25,WN,359.4677999999999,WN,2002.2356459999996
1843.0,LGA,TPA,2024.25,DL,186.01559999999995,DL,342826.7507999999
81.93,LGA,SYR,2024.25,DL,195.12470000000027,DL,15986.566671000024
6.75,MHT,SFO,2024.25,AA,515.9032000000001,AA,3482.3466000000008
877.54,LGA,STL,2024.25,DL,229.52400000000011,DL,201416.49096000008
5.37,MHT,SJC,2024.25,WN,423.9525000000005,WN,2276.624925000003
437.45,LGA,SRQ,2024.25,DL,228.9625,DL,100159.645625
1231.85,BOS,CLT,2024.25,AA,199.48440000000016,AA,245734.85814000017
257.65,BHM,DFW,2024.25,AA,286.5084999999997,AA,73818.91502499991
142.02,LGA,SMF,2024.25,UA,316.75519999999983,UA,44985.57350399998
19.58,MHT,SLC,2024.25,WN,322.55140000000006,WN,6315.556412000001
167.04,LGA,SLC,2024.25,DL,328.51869999999985,DL,54875.76364799997
19.92,MHT,SDF,2024.25,WN,268.7529999999998,WN,5353.5597599999965
575.71,LGB,OAK,2024.25,WN,157.89080000000018,WN,90899.3124680001
28.98,MHT,STL,2024.25,WN,277.6084999999998,WN,8045.094329999995
303.65,LGA,SAV,2024.25,DL,203.93560000000005,DL,61925.044940000014
7.77,MHT,LGA,2024.25,DL,262.7983999999997,DL,2041.9435679999974
49.06,LGB,BWI,2024.25,WN,233.64639999999983,WN,11462.692383999993
14.2,MHT,PIT,2024.25,AA,254.13440000000008,AA,3608.708480000001
40.44,MHT,PHX,2024.25,WN,326.16830000000044,WN,13190.246052000017
34.4,MHT,DEN,2024.25,WN,298.71159999999946,WN,10275.67903999998
37.28,LGB,MKE,2024.25,WN,229.9488999999999,WN,8572.494991999996
25.91,MHT,ORD,2024.25,AA,280.0214999999999,AA,7255.357064999997
31.45,BOS,BUR,2024.25,B6,317.48580000000044,B6,9984.928410000013
27.44,MHT,ORF,2024.25,WN,247.26799999999977,WN,6785.033919999994
59.1,LGB,MSY,2024.25,WN,220.73189999999985,WN,13045.255289999992
26.44,LGB,MSP,2024.25,AA,211.37620000000004,AA,5588.786728000001
31.82,MHT,PBI,2024.25,WN,284.6763999999997,WN,9058.403047999991
14.38,LGB,MSN,2024.25,DL,230.9169999999999,DL,3320.5864599999986
228.75,BHM,DCA,2024.25,AA,272.95959999999997,AA,62439.50849999999
8.34,BHM,HPN,2024.25,DL,322.87639999999993,DL,2692.7891759999993
10.78,MHT,PDX,2024.25,WN,351.9370000000002,WN,3793.8808600000016
1099.24,BOS,BWI,2024.25,WN,153.68210000000008,WN,168933.5116040001
14.22,LGB,MIA,2024.25,AA,195.3805000000001,AA,2778.3107100000016
0.99,MHT,PHF,2024.25,AA,240.95360000000025,AA,238.54406400000025
0.82,LGB,MFR,2024.25,DL,669.1023999999999,DL,548.6639679999998
61.7,MHT,PHL,2024.25,AA,288.98809999999975,AA,17830.565769999987
17.53,LGB,MEM,2024.25,AA,195.23419999999973,AA,3422.4555259999956
181.8,LGB,BNA,2024.25,WN,238.51409999999976,WN,43361.86337999996
61.1,BHM,EWR,2024.25,DL,293.48400000000026,DL,17931.87240000002
19.42,MHT,SAV,2024.25,AA,274.41309999999993,AA,5329.1024019999995
119.78,MHT,TPA,2024.25,WN,253.96179999999967,WN,30419.54440399996
370.24,BOS,CMH,2024.25,DL,269.5979999999997,DL,99815.96351999987
63.73,LGA,SEA,2024.25,AA,334.73629999999946,AA,21332.744398999963
70.16,LGB,MCO,2024.25,WN,190.4958000000001,WN,13365.185328000005
19.53,BHM,IAD,2024.25,DL,305.61780000000044,DL,5968.715634000009
411.43,BOS,CVG,2024.25,DL,273.33849999999995,DL,112459.65905499998
21.11,MHT,SAT,2024.25,WN,283.5856999999998,WN,5986.494126999995
92.35,BOI,ONT,2024.25,WN,234.65709999999987,WN,21670.58318499999
37.56,MHT,FLL,2024.25,WN,263.51529999999974,WN,9897.634667999992
132.48,LIT,LAX,2024.25,AA,245.64249999999993,AA,32542.718399999987
11.32,LIT,JFK,2024.25,AA,299.9362000000005,AA,3395.277784000006
274.36,BOI,SFO,2024.25,UA,200.54709999999983,UA,55022.10235599996
